node_id,name,name_native,name_romaji,birth_year,death_year,trained_from_est,locality,styles,primary_style,connected,generation,legendary,added_by_research,wikipedia_url
Q4057557,Takashi Azuma,東孝,,1949,2021,1974,,kyokushin|kudo|japanese-karate-generic|karate-generic|kenpo|seidokaikan|taekwondo,kyokushin,yes,17,,,https://en.wikipedia.org/wiki/K%C5%ABd%C5%8D
Q41105,Gichin Funakoshi,船越義珍,,1868,1957,1893,Shuri,shotokan|karate-generic|shorei-ryu|shorin-ryu|japanese-karate-generic|jigen-ryu|okinawan-karate-generic|shotokai|taekwondo,shotokan,yes,10,,,https://en.wikipedia.org/wiki/Gichin_Funakoshi
Q4340844,Vasili Oshchepkov,Василий Ощепков,,1893,1937,1917,,chinese-martial-arts|scrape-artefact|te,chinese-martial-arts,yes,2,,,https://en.wikipedia.org/wiki/Vasili_Oshchepkov
Q4340863,Yasuhiko Oyama,大山泰彦,Yasuhiko Ōyama,1942,,1967,,kyokushin|karate-generic|te|world-oyama,kyokushin,yes,16,,,https://ja.wikipedia.org/wiki/%E5%A4%A7%E5%B1%B1%E6%B3%B0%E5%BD%A6
Q4351940,Yasuhiro Konishi,小西康裕,,1893,1983,1918,,shindo-jinen-ryu|shito-ryu|shotokan|japanese-karate-generic|karate-generic|takenouchi-ryu|te,shindo-jinen-ryu,yes,12,,,https://en.wikipedia.org/wiki/Yasuhiro_Konishi
Q4353136,Tatsuya Naka,中達也,,1964,,1989,,shotokan|karate-generic|japanese-karate-generic|te|jka,shotokan,yes,14,,,https://en.wikipedia.org/wiki/Tatsuya_Naka
Q4457146,Tsutomu Chida,千田務,,1950,,1975,,te,te,yes,3,,,https://en.wikipedia.org/wiki/Tsutomu_Chida
Q4467319,Kiyoyuki Terada,寺田精之,,1922,2009,1947,,karate-generic|te,te,yes,3,,,https://en.wikipedia.org/wiki/Kiyoyuki_Terada
Q453505,Kenwa Mabuni,摩文仁賢和,,1889,1952,1914,Shuri,shito-ryu|goju-ryu|shotokan|wado-ryu|naha-te|shuri-te|karate-generic|okinawan-karate-generic|shindo-jinen-ryu,shito-ryu,yes,9,,,https://en.wikipedia.org/wiki/Kenwa_Mabuni
Q459861,Rina Takeda,,,1991,,2016,,shorin-ryu|karate-generic|te,shorin-ryu,,,,,https://en.wikipedia.org/wiki/Rina_Takeda
Q460890,Keiko Fukuda,福田敬子,,1913,2013,1938,,judo|te|tenjin-shinyo-ryu,judo,yes,2,,,https://en.wikipedia.org/wiki/Keiko_Fukuda
Q4701154,Akira Masuda,増田章,,1962,,1987,,kyokushin|japanese-karate-generic|karate-generic|te,kyokushin,yes,16,,,https://en.wikipedia.org/wiki/Akira_Masuda
Q470591,John Saxon,,,1936,2020,1961,,shotokan|karate-generic|kung-fu|te|scrape-artefact,shotokan,yes,14,,,https://en.wikipedia.org/wiki/John_Saxon
Q471629,Hirokazu Kanazawa,金澤弘和,,1931,2019,1956,,shotokan|karate-generic|japanese-karate-generic|te|skif,shotokan,yes,16,,,https://en.wikipedia.org/wiki/Hirokazu_Kanazawa
Q4731883,Allen Steen,,,1940,2025,1965,,taekwondo|karate-generic|te|jhoon-rhee-taekwondo,taekwondo,yes,15,,,https://en.wikipedia.org/wiki/Allen_Steen
Q4763171,Angi Uezu,上江洲安儀,,1935,2024,1960,,te|karate-generic|isshin-ryu|isshin-ryu-oikka,isshin-ryu,yes,13,,,https://ja.wikipedia.org/wiki/%E4%B8%8A%E6%B1%9F%E6%B4%B2%E5%AE%89%E5%84%80
Q476441,Seiji Nishimura,西村誠司,,1956,,1981,,wado-ryu|karate-generic|goju-ryu|shito-ryu|japanese-karate-generic|kushin-ryu|te,wado-ryu,yes,14,,,https://en.wikipedia.org/wiki/Seiji_Nishimura
Q4770567,Ansei Ueshiro,宇江城安盛,,1933,2002,1958,Shuri,matsubayashi-ryu|karate-generic|okinawan-kobudo|shorin-ryu|shuri-te|tomari-te|kobayashi-shorin-ryu|ueshiro-shorin-ryu,matsubayashi-ryu,yes,13,,,https://en.wikipedia.org/wiki/Matsubayashi-ry%C5%AB
Q4785266,Arcenio James Advincula,,,1938,,1963,Naha,isshin-ryu|goju-ryu|shorin-ryu|uechi-ryu|ryukyu-kobudo|okinawan-kobudo|isshin-ryu-kobudo|isshin-ryu-uika,isshin-ryu,yes,13,,,https://en.wikipedia.org/wiki/Arcenio_James_Advincula
Q4807592,Ason,,,,,,,te|katori-shinto-ryu,katori-shinto-ryu,yes,0,,,https://en.wikipedia.org/wiki/Ason
Q48441622,Harold Long,,,1930,1998,1955,,te,te,yes,13,,,https://en.wikipedia.org/wiki/Harold_Long
Q4992628,Yoshimi Osawa,大沢慶己,Yoshimi Ōsawa,1926,2022,1951,,te,te,yes,0,,,https://en.wikipedia.org/wiki/Yoshimi_Osawa
Q4992635,Toshiro Daigo,醍醐敏郎,Toshirō Daigo,1926,2021,1951,,te,te,yes,0,,,https://en.wikipedia.org/wiki/Toshir%C5%8D_Daigo
Q5042308,Carlos Machado,,,1963,,1988,,te,te,yes,0,,,https://en.wikipedia.org/wiki/Carlos_Machado
Q5103850,Chogi Kishaba,喜舎場朝義,Chōgi Kishaba,1934,2017,1959,,okinawan-karate-generic|goju-ryu|yamanni-ryu|okinawan-kobudo|karate-generic|te|yamanni-chinen-ryu-rbkd,goju-ryu,yes,13,,,https://en.wikipedia.org/wiki/Chogi_Kishaba
Q5104212,Chokei Kishaba,喜舎場朝啓,Chōkei Kishaba,1929,2000,1954,,shorin-ryu|yamanni-ryu|karate-generic|okinawan-karate-generic|shorin-ryu-kishaba-juku|te,shorin-ryu,yes,14,,,https://en.wikipedia.org/wiki/Chokei_Kishaba
Q5121886,Ciriaco Canete,,Ciriaco Cañete,1919,2016,1944,,shorin-ryu|karate-generic|te,shorin-ryu,,,,,https://en.wikipedia.org/wiki/Ciriaco_Ca%C3%B1ete
Q5176649,Count Dante,,,1939,1975,1964,,karate-generic|kung-fu|te,kung-fu,yes,14,,,https://en.wikipedia.org/wiki/Count_Dante
Q5228927,Dave Hazard,,,1952,,1977,,karate-generic|shotokan|te,shotokan,yes,15,,,https://en.wikipedia.org/wiki/Dave_Hazard
Q527422,Anko Itosu,糸洲安恒,Ankō Itosu,1831,1915,1856,Shuri,shuri-te|karate-generic|te|okinawan-karate-generic,shuri-te,yes,5,,,https://en.wikipedia.org/wiki/Ank%C5%8D_Itosu
Q527659,Andy Sherry,,,1943,,1968,Shuri,shotokan|karate-generic|te,shotokan,yes,15,,,https://en.wikipedia.org/wiki/Andy_Sherry
Q5294533,Donald Hugh Nagle,,,1938,1999,1963,,isshin-ryu|karate-generic|te|isshin-ryu-aoka,isshin-ryu,yes,13,,,https://en.wikipedia.org/wiki/Donald_Hugh_Nagle
Q5335255,Ed Parker Jr,,Ed Parker Jr.,1959,,1984,,american-kenpo|karate-generic|kenpo|te,american-kenpo,yes,3,,,https://en.wikipedia.org/wiki/Ed_Parker_Jr.
Q5349190,Eiichi Miyazato,宮里栄一,,1922,1999,1947,Shuri,goju-ryu|karate-generic|naha-te|jundokan|okinawan-karate-generic|te,goju-ryu,yes,9,,,https://en.wikipedia.org/wiki/Eiichi_Miyazato
Q535906,Sho Kosugi,ショー・コスギ,,1948,,1973,,shito-ryu|shotokan|okinawan-kobudo|karate-generic|shindo-jinen-ryu|taekwondo|te,shito-ryu,yes,13,,,https://en.wikipedia.org/wiki/Sho_Kosugi
Q5361556,Hajime Kazumi,数見肇,,1971,,1996,,kyokushin-kan|kyokushin|karate-generic|te,kyokushin-kan,yes,17,,,https://en.wikipedia.org/wiki/Hajime_Kazumi
Q539362,Xhavit Bajrami,,,1975,,2000,,seidokaikan|karate-generic|te,seidokaikan,yes,19,,,https://en.wikipedia.org/wiki/Xhavit_Bajrami
Q542989,Chatan Yara,北谷屋良,,1668,1756,1693,Shuri,karate-generic|okinawan-karate-generic|te,te,yes,1,yes,,https://en.wikipedia.org/wiki/Chatan_Yara
Q5485463,Frank Brennan,,,1960,,1985,,karate-generic|te|shotokan,shotokan,yes,15,,,https://en.wikipedia.org/wiki/Frank_Brennan
Q5490474,Frank Woon-a-tai,,,1950,,1975,,shotokan|japanese-karate-generic|karate-generic|te,shotokan,yes,14,,,https://en.wikipedia.org/wiki/Frank_Woon-A-Tai
Q550492,Dan Inosanto,,,1936,,1961,,kenpo|karate-generic|kung-fu|te|american-kenpo,kenpo,yes,3,,,https://en.wikipedia.org/wiki/Dan_Inosanto
Q557301,Ankichi Arakaki,新垣安吉,,1899,1927,1924,Shuri,karate-generic|okinawan-karate-generic|te,te,yes,9,,,https://en.wikipedia.org/wiki/Ankichi_Arakaki
Q560761,Jon Bluming,,,1933,2018,1958,,kyokushin|shotokan|karate-generic|kudo|kyokushin-budokai|te,kyokushin,yes,14,,,https://en.wikipedia.org/wiki/Jon_Bluming
Q5610965,Howard Collins,,,1949,,1974,,kyokushin|karate-generic|japanese-karate-generic|te,kyokushin,yes,16,,,https://en.wikipedia.org/wiki/Howard_Collins
Q5618841,Gunji Koizumi,小泉軍治,,1885,1965,1910,,judo|te|tenjin-shinyo-ryu|budokwai,judo,yes,0,,,https://en.wikipedia.org/wiki/Gunji_Koizumi
Q562024,Steve Arneil,,,1934,2021,1959,Shuri,kyokushin|karate-generic|goju-ryu|shotokan|wado-ryu|kenpo|kung-fu|ifk-kyokushin,kyokushin,yes,14,,,https://en.wikipedia.org/wiki/Steve_Arneil
Q562887,Joko Ninomiya,二宮城光,Jōkō Ninomiya,1954,,1979,,enshin|kyokushin|ashihara|japanese-karate-generic|karate-generic|te,enshin,yes,17,,,https://en.wikipedia.org/wiki/J%C5%8Dk%C5%8D_Ninomiya
Q5661611,Harold M Mitchum,,Harold M. Mitchum,1933,2016,1958,,isshin-ryu|karate-generic|isshin-ryu-uika,isshin-ryu,yes,13,,,
Q5668035,Harry Cook,,,1949,,1974,,te,te,yes,15,,,https://en.wikipedia.org/wiki/Henry_Cook
Q5728406,Henry Slomanski,,,1928,2000,1953,,chito-ryu|karate-generic|te,chito-ryu,yes,12,,,https://en.wikipedia.org/wiki/Henry_Slomanski
Q5752928,Hidy Ochiai,,,1939,,1964,,karate-generic|kung-fu|te|washin-ryu,kung-fu,,,,,https://en.wikipedia.org/wiki/Hidy_Ochiai
Q584466,Seisho Arakaki,新垣世璋,Seishō Arakaki,1840,1918,1865,Shuri,te|okinawan-kobudo|karate-generic,okinawan-kobudo,yes,2,,,https://en.wikipedia.org/wiki/Arakaki_Seish%C5%8D
Q598665,Takayuki Kubota,窪田孝行,,1934,2024,1959,Shuri,gosoku-ryu|karate-generic|te|toshin-ryu,gosoku-ryu,yes,0,,,https://en.wikipedia.org/wiki/Takayuki_Kubota
Q6078918,Isao Obata,小畑功,,1904,1976,1929,,shotokan|karate-generic|japanese-karate-generic|shotokai|te,shotokan,yes,11,,,https://en.wikipedia.org/wiki/Isao_Obata
Q6130268,Yoshiji Soeno,添野義二,,1947,,1972,,shidokan|goju-ryu|kyokushin|shotokan|wado-ryu|japanese-karate-generic|karate-generic,shidokan,yes,15,,,https://en.wikipedia.org/wiki/Yoshiji_Soeno
Q6139856,James Mitose,,,1916,1981,1941,Shuri,kosho-shorei-ryu|kenpo|shuri-te|chuan-fa|scrape-artefact|karate-generic,kosho-shorei-ryu,yes,0,,,https://en.wikipedia.org/wiki/James_Mitose
Q6149743,Jan Plas,,,1945,2010,1970,,kyokushin|karate-generic|kyokushin-budokai|te,kyokushin,yes,15,,,https://en.wikipedia.org/wiki/Jan_Plas
Q6167244,Jay T Will,,Jay T. Will,1942,1995,1967,,kenpo|karate-generic|te|tracy-kenpo,kenpo,yes,3,,,https://en.wikipedia.org/wiki/Jay_T._Will
Q6212631,Joe Thambu,,,1961,,1986,,yoshinkan-aikido|shudokan-aikido|karate-generic|shinto-muso-ryu|shudokan|te,yoshinkan-aikido,yes,3,,,https://en.wikipedia.org/wiki/Joe_Thambu
Q6227103,John Corcoran,,,,,1867,,te,te,,,,,https://en.wikipedia.org/wiki/John_Corcoran
Q6266828,Johnny Gyro,,,1955,,1980,,tang-soo-do,tang-soo-do,yes,16,,,
Q628761,Gigo Funakoshi,船越義豪,Gigō Funakoshi,1906,1945,1932,Shuri,shotokan|shotokai|shuri-te|japanese-karate-generic|karate-generic|okinawan-karate-generic|te,shotokan,yes,11,,,https://en.wikipedia.org/wiki/Gig%C5%8D_Funakoshi
Q6378060,Katsuaki Sato,佐藤勝昭,Katsuaki Satō,1946,,1971,,kyokushin|karate-generic|satojuku|te,kyokushin,yes,16,,,https://en.wikipedia.org/wiki/Katsuaki_Sat%C5%8D
Q6378081,Katsuhiko Shinzato,新里勝彦,,1939,,1964,,shorin-ryu|yamanni-ryu|okinawan-kobudo|karate-generic|okinawan-karate-generic|shorin-ryu-kishaba-juku|te|scrape-artefact,shorin-ryu,yes,15,,,https://en.wikipedia.org/wiki/Katsuhiko_Shinzato
Q6381580,Kazumi Tabata,田畑和美,,1943,,1968,,shotokan|japanese-karate-generic|karate-generic|shorinji-ryu|shorinji-ryu-renshinkan|te,shotokan,yes,12,,,https://en.wikipedia.org/wiki/Kazumi_Tabata
Q6389379,Kenji Tomiki,富木謙治,,1900,1979,1925,,shodokan-aikido|karate-generic|shodokan-goju-ryu|te,shodokan-aikido,yes,2,,,https://en.wikipedia.org/wiki/Kenji_Tomiki
Q6418995,Kiyohide Shinjo,新城清秀,Kiyohide Shinjō,1951,,1976,,uechi-ryu|karate-generic|kung-fu|meibukan|okinawan-karate-generic|te|uechi-ryu-kenyukai,uechi-ryu,yes,8,,,https://en.wikipedia.org/wiki/Kiyohide_Shinj%C5%8D
Q6419132,Kiyoshi Yoshimoti,,,1948,2020,1973,,niten-ichi-ryu|nihon-kobudo|sekiguchi-ryu|te,niten-ichi-ryu,,,,,https://en.wikipedia.org/wiki/Kiyoshi_Yoshimoti
Q6426232,Koichi Pettas,コウイチ,,1980,2018,2005,,te,te,yes,15,,,https://en.wikipedia.org/wiki/Koichi_(kickboxer)
Q6426547,Kokan Oyadomari,親泊興寛,Kōkan Oyadomari,1827,1905,1852,Tomari,karate-generic|tomari-te|scrape-artefact|okinawan-karate-generic|te,tomari-te,yes,1,,,https://en.wikipedia.org/wiki/Kokan_Oyadomari
Q64574038,Ryo Kiyuna,喜友名諒,Ryō Kiyuna,1990,,2015,,japanese-karate-generic|karate-generic|te|ryuei-ryu,ryuei-ryu,yes,12,,,https://en.wikipedia.org/wiki/Ryo_Kiyuna
Q64929894,Leona Pettas,レオナ・ペタス,,1992,,2017,,kyokushin|karate-generic|te|shinkyokushin,kyokushin,yes,15,,,https://en.wikipedia.org/wiki/Leona_Pettas
Q6519507,Shunji Watanabe,渡辺俊二,,1938,,1963,,shorinjiryu-kenkokan|japanese-karate-generic|karate-generic|shorinji-ryu|shorinjiryu-kenyukai|te,shorinjiryu-kenkokan,yes,9,,,https://en.wikipedia.org/wiki/Shunji_Watanabe
Q653633,Ed Parker,,,1931,1990,1956,,american-kenpo|scrape-artefact|karate-generic|kenpo|kung-fu|te,american-kenpo,yes,2,,,https://en.wikipedia.org/wiki/Ed_Parker
Q665589,Mikio Yahara,矢原美紀夫,,1947,,1972,,shotokan|japanese-karate-generic|karate-generic|te|kwf,shotokan,yes,13,,,https://en.wikipedia.org/wiki/Mikio_Yahara
Q6739958,Makoto Nakamura,中村誠,,,,1995,,te|kyokushin,kyokushin,yes,18,,,https://en.wikipedia.org/wiki/Makoto_Nakamura
Q6742556,Malcolm Phipps,,,1942,,1967,,shotokan|karate-generic|te,shotokan,yes,17,,,https://en.wikipedia.org/wiki/Malcolm_Phipps
Q6753487,Manzo Iwata,岩田万蔵,Manzō Iwata,1924,1993,1949,,shito-ryu|okinawan-kobudo|japanese-karate-generic|karate-generic|te|shito-kai,shito-ryu,yes,10,,,https://en.wikipedia.org/wiki/Manzo_Iwata
Q6766745,Mark Bishop,,,1954,,1979,,te,te,yes,14,,,https://en.wikipedia.org/wiki/Mark_Bishop
Q6782405,Masaji Taira,平良正次,,1952,,1977,Naha,goju-ryu|karate-generic|okinawan-kobudo|jundokan|okinawan-karate-generic|seidokan|te|okinawa-goju-ryu-kenkyukai,goju-ryu,yes,10,,,https://en.wikipedia.org/wiki/Masaji_Taira
Q6782517,Masami Chinen,知念正美,,1898,1976,1923,Shuri,shorin-ryu|yamanni-ryu|okinawan-kobudo|bugeikan|karate-generic|motobu-ryu|okinawan-karate-generic|te,shorin-ryu,yes,12,,,https://en.wikipedia.org/wiki/Masami_Chinen
Q6782529,Masami Tsuruoka,鶴岡政己,,1929,2014,1954,,chito-ryu|karate-generic|shito-ryu|shotokan|te|tsuruoka-ryu,chito-ryu,yes,12,,,https://en.wikipedia.org/wiki/Masami_Tsuruoka
Q6782576,Masanobu Kikukawa,喜久川政信,,1954,,1979,,shorin-ryu|okinawan-kobudo|karate-generic|okinawan-karate-generic|te|kobayashi-shorin-ryu,shorin-ryu,yes,15,,,https://en.wikipedia.org/wiki/Masanobu_Kikukawa
Q6810356,Meitatsu Yagi,八木明達,,1944,,1969,Naha,goju-ryu|shorin-ryu|uechi-ryu|okinawan-kobudo|goju-kai|karate-generic|meibukan|okinawan-karate-generic|te|imgka,goju-ryu,yes,10,,,https://en.wikipedia.org/wiki/Meitatsu_Yagi
Q6830460,Michael G Foster,,Michael G. Foster,1940,2021,1965,,yoshukai|goju-ryu|chito-ryu|okinawan-kobudo|japanese-karate-generic|karate-generic|te|yoshukai-international,yoshukai,yes,13,,,https://en.wikipedia.org/wiki/Michael_G._Foster
Q6832665,Michael McDonald,,,1965,,1990,,te,te,yes,19,,,https://en.wikipedia.org/wiki/Michael_McDonald
Q6869269,Minoru Higa,比嘉稔,,1941,,1966,Naha,shorin-ryu|ryukyu-kobudo|okinawan-kobudo|japanese-karate-generic|shorin-ryu-kyudokan|karate-generic|okinawan-karate-generic|scrape-artefact|te,shorin-ryu,yes,16,,,https://en.wikipedia.org/wiki/Minoru_Higa
Q6884566,Miyuki Miura,三浦美幸,,1949,,1974,,shotokan|karate-generic|kyokushin|japanese-karate-generic|te|world-oyama,shotokan,yes,16,,,https://en.wikipedia.org/wiki/Miyuki_Miura
Q6918025,Motokatsu Inoue,井上元勝,,1918,1993,1943,,okinawan-kobudo|karate-generic|koga-ryu|te|ryukyu-kobujutsu-hozon-shinko-kai,okinawan-kobudo,yes,13,,,https://en.wikipedia.org/wiki/Motokatsu_Inoue
Q6956791,Nabe Matsumura,松村ナビー,,1860,1930,1885,,shorin-ryu|karate-generic|okinawan-karate-generic|te|fujian-white-crane,shorin-ryu,yes,5,,,https://en.wikipedia.org/wiki/Nabe_Matsumura
Q699236,Kanryo Higaonna,東恩納寛量,Kanryō Higaonna,1853,1915,1878,Shuri,shuri-te|chinese-martial-arts|fujian-white-crane|karate-generic|kung-fu|okinawan-karate-generic|scrape-artefact|te,shuri-te,yes,7,,,https://en.wikipedia.org/wiki/Higaonna_Kanry%C5%8D
Q703827,Mitsuharu Misawa,三沢光晴,,1962,2009,1987,Naha,te,te,yes,16,,,https://en.wikipedia.org/wiki/Mitsuharu_Misawa
Q7040172,Nisar Smiler,,,1953,,1978,,karate-generic|te,te,yes,10,,,https://en.wikipedia.org/wiki/Nisar_Smiler
Q705617,Chomo Hanashiro,花城長茂,Chōmo Hanashiro,1869,1945,1894,Shuri,shotokan|karate-generic|shorin-ryu|shito-ryu|chito-ryu|shuri-te|okinawan-karate-generic|te,shotokan,yes,6,,,https://en.wikipedia.org/wiki/Ch%C5%8Dmo_Hanashiro
Q706389,Choyu Motobu,本部朝勇,Chōyū Motobu,1857,1928,1882,Shuri,shuri-te|motobu-ryu|scrape-artefact|karate-generic|kenpo|motobu-udundi|te,shuri-te,yes,10,,,https://en.wikipedia.org/wiki/Motobu_Ch%C5%8Dy%C5%AB
Q706726,Gozo Shioda,塩田剛三,Gōzō Shioda,1915,1994,1940,,yoshinkan-aikido|kyokushin|aikido|nihon-kobudo|karate-generic|te,yoshinkan-aikido,yes,2,,,https://en.wikipedia.org/wiki/Gozo_Shioda
Q706955,Tadashi Nakamura,中村忠,,1942,2019,1967,,te|seido-juku,seido-juku,yes,15,,,https://en.wikipedia.org/wiki/Tadashi_Nakamura
Q709520,Tetsuhiko Asai,浅井哲彦,,1935,2006,1960,,shotokan|karate-generic|japanese-karate-generic|te|yamanni-ryu|asai-ryu,shotokan,yes,14,,,https://en.wikipedia.org/wiki/Tetsuhiko_Asai
Q7143413,Pat E Johnson,,Pat E. Johnson,1939,2023,1964,,karate-generic|kung-fu|taekwondo|tang-soo-do|te,kung-fu,yes,16,,,https://en.wikipedia.org/wiki/Pat_E._Johnson
Q7147128,Patrick McCarthy,,,,,1873,,te,te,yes,13,,,https://en.wikipedia.org/wiki/Patrick_McCarthy
Q7151260,Paul Herbert,,,1974,,1999,,te,te,yes,15,,,https://en.wikipedia.org/wiki/Paul_Herbert
Q715769,Sokon Matsumura,松村宗棍,Sōkon Matsumura,1809,1899,1834,Shuri,shuri-te|okinawan-kobudo|tomari-te|chuan-fa|jigen-ryu,shuri-te,yes,4,,,https://en.wikipedia.org/wiki/S%C5%8Dkon_Matsumura
Q716133,Keinosuke Enoeda,榎枝慶之輔,,1935,2003,1960,Shuri,shotokan|karate-generic|japanese-karate-generic|te|jka,shotokan,yes,14,,,https://en.wikipedia.org/wiki/Keinosuke_Enoeda
Q716152,Shoji Nishio,西尾昭二,Shōji Nishio,1927,2005,1952,,aikido|karate-generic|hozoin-ryu|muso-jikiden-eishin-ryu|shindo-jinen-ryu|shinto-muso-ryu|te,aikido,yes,13,,,https://en.wikipedia.org/wiki/Shoji_Nishio
Q7171725,Petar Majstorovic,,Petar Majstorović,1975,,2000,,seidokaikan|karate-generic|kyokushin|te,seidokaikan,yes,19,,,https://en.wikipedia.org/wiki/Petar_Majstorovi%C4%87
Q7173266,Peter Chong,,,1941,,1966,,karate-generic|te,te,yes,14,,,https://en.wikipedia.org/wiki/Peter_Chong
Q721201,Anko Azato,安里安恒,Ankō Azato,1828,1914,1852,Shuri,shuri-te|jigen-ryu|karate-generic|te,shuri-te,yes,5,,,https://en.wikipedia.org/wiki/Ank%C5%8D_Asato
Q722028,Kentsu Yabu,屋部憲通,Kentsū Yabu,1866,1937,1891,Shuri,shuri-te|tomari-te|karate-generic|kenpo|motobu-ryu|okinawan-karate-generic|te,shuri-te,yes,6,,,https://en.wikipedia.org/wiki/Kents%C5%AB_Yabu
Q723832,Shinken Taira,平信賢,,1897,1970,1923,Naha,okinawan-kobudo|ryukyu-kobudo|nihon-kobudo|karate-generic|okinawan-karate-generic|te|ryukyu-kobujutsu-kenkyukai,okinawan-kobudo,yes,11,,,https://en.wikipedia.org/wiki/Taira_Shinken
Q72716,Pino Presti,,,1943,,1968,,shotokan|karate-generic|te,shotokan,yes,15,,,https://en.wikipedia.org/wiki/Pino_Presti
Q727360,Kenei Mabuni,摩文仁賢榮,Ken'ei Mabuni,1918,2015,1943,Shuri,shito-ryu|uechi-ryu|okinawan-kobudo|karate-generic|okinawan-karate-generic|shito-kai|dento-shito-ryu,shito-ryu,yes,13,,,https://en.wikipedia.org/wiki/Mabuni_Kenei
Q730348,Benny Urquidez,,,1952,,1977,,kyokushin|shotokan|scrape-artefact|fujian-white-crane|japanese-karate-generic|karate-generic|kenpo|kung-fu,kyokushin,yes,3,,,https://en.wikipedia.org/wiki/Benny_Urquidez
Q7328577,Richard Rabago,,,1943,2012,1968,,kobayashi-shorin-ryu,kobayashi-shorin-ryu,yes,15,,,
Q7350475,Robert Trias,,,1923,1989,1948,Shuri,shuri-ryu|goju-ryu|shuri-te|karate-generic|kenpo|okinawan-karate-generic|te,shuri-ryu,yes,13,,,https://en.wikipedia.org/wiki/Robert_Trias
Q7364578,Ron van Clief,,,1943,,1968,,kung-fu|karate-generic|goju-ryu|shotokan|scrape-artefact|te|chinese-goju,kung-fu,yes,12,,,https://en.wikipedia.org/wiki/Ron_van_Clief
Q7366021,Ronnie Watt,,,1947,,1972,,shotokan|karate-generic|shito-ryu|wado-ryu|te,shotokan,yes,13,,,https://en.wikipedia.org/wiki/Ronnie_Watt
Q7373041,Roy Kurban,,,,,,,karate-generic|taekwondo|isshin-ryu|american-karate|te,taekwondo,yes,16,,,https://en.wikipedia.org/wiki/Roy_Kurban
Q7373534,Roy Y. Suenaka,,Roy Y. Suenaka,1940,2020,1965,Naha,shorin-ryu|karate-generic|te|wado-ryu,shorin-ryu,yes,7,,,https://en.wikipedia.org/wiki/Roy_Y._Suenaka
Q7397534,Sadamu Uriu,,,1929,2020,1954,,shotokan|karate-generic|te,shotokan,yes,15,,,https://en.wikipedia.org/wiki/Sadamu_Uriu
Q7418861,Sannosuke Ueshima,上島三之助,,1893,1987,1918,Shuri,kushin-ryu|judo|goju-ryu|shorin-ryu|shuri-te|tomari-te|japanese-karate-generic|karate-generic|okinawan-karate-generic,kushin-ryu,yes,12,,,https://en.wikipedia.org/wiki/Sannosuke_Ueshima
Q7446670,Seigi Nakamura,仲村正義,,1924,1999,1949,Naha,shorin-ryu|goju-ryu|karate-generic|okinawan-karate-generic|shorin-ryu-kishaba-juku|te,shorin-ryu,yes,13,,,https://en.wikipedia.org/wiki/Seigi_Nakamura
Q7446692,Seigo Tada,多田正剛,Seigō Tada,1922,1997,1947,,goju-ryu|seigokan|chinese-martial-arts|japanese-karate-generic|karate-generic|kenpo|te,goju-ryu,yes,9,,,https://en.wikipedia.org/wiki/Seigo_Tada
Q7446702,Seiichi Akamine,赤嶺誠一,,1920,1995,1945,,goju-ryu|karate-generic|chuan-fa|te|ken-shin-kan,goju-ryu,yes,11,,,https://ja.wikipedia.org/wiki/%E8%B5%A4%E5%B6%BA%E8%AA%A0%E4%B8%80
Q7446703,Seiichi Iju,伊集盛一,,,,,,shito-ryu|shorin-ryu|shotokan|karate-generic|kobayashi-shorin-ryu|okinawan-karate-generic|shorin-ryu-shorinkan,shito-ryu,yes,9,,,https://en.wikipedia.org/wiki/Seiichi_Iju
Q7446770,Seikichi Iha,伊波清吉,,1932,,1957,,shorin-ryu-shidokan|karate-generic|beikoku-shidokan,shorin-ryu-shidokan,yes,13,,,
Q7446788,Seiko Fujita,藤田西湖,,1898,1966,1923,Shuri,koga-ryu|kenpo|okinawan-kobudo|nanban-satto-ryu|shingetsu-ryu|shinto-muso-ryu|te,koga-ryu,yes,0,,,https://en.wikipedia.org/wiki/Seiko_Fujita
Q7447367,Seko Higa,比嘉世幸,Sekō Higa,1898,1966,1923,Naha,goju-ryu|shodokan-goju-ryu|karate-generic|okinawan-kobudo|meibukan|okinawan-karate-generic|shoreikan|te,goju-ryu,yes,9,,,https://en.wikipedia.org/wiki/Sek%C5%8D_Higa
Q7535789,Skipper Mullins,,,1946,2020,1970,,taekwondo|karate-generic|te,taekwondo,yes,16,,,https://en.wikipedia.org/wiki/Skipper_Mullins
Q7614483,Steven Bellamy,,,1950,,1975,,karate-generic|goju-ryu|wado-ryu|okinawan-kobudo|shinto-muso-ryu|muso-shinden-ryu|te,goju-ryu,yes,11,,,https://en.wikipedia.org/wiki/Steven_Bellamy
Q7677342,Takashi Kushida,串田誉司,,1935,2012,1960,,yoshokai-aikido|te,yoshokai-aikido,yes,3,,,https://en.wikipedia.org/wiki/Takashi_Kushida
Q7677484,Takayoshi Nagamine,長嶺高兆,,1945,2012,1970,Naha,matsubayashi-ryu|karate-generic|shorin-ryu|okinawan-karate-generic|te,matsubayashi-ryu,yes,13,,,https://en.wikipedia.org/wiki/Takayoshi_Nagamine
Q7678008,Takemasa Okuyama,,,1944,,1969,,shotokan|gosoku-ryu|karate-generic|te,shotokan,yes,14,,,https://en.wikipedia.org/wiki/Takemasa_Okuyama
